F1,F2,F3,Label
1.9121820179979698,8.257354505093994,5.479855417153143,2
2.22951566691155,6.529981444643863,6.294026183307488,2
2.0601251044053313,8.437855611781725,4.877105238150549,2
0.4464897390767255,8.619662038092294,5.468058363330535,2
1.8391402585973644,7.585350831043563,5.068647277677261,2
1.4040154960177804,8.086483387168908,5.90711024730411,2
2.1226479932359585,9.3679102036252,4.496817328673889,2
4.089681301822386,7.645977307016644,5.521503719014097,2
2.257237165832013,7.25876468906038,4.863711892718323,2
1.7805292196793214,9.03716438172382,4.955068276024051,2
2.6452610513840766,9.373811033371556,5.064226739113861,2
2.337881521046449,8.002586970293493,5.176568277498674,2
2.294066143316289,8.70802412478585,4.918639669814629,2
2.4247954152509696,8.939033140871617,5.150299228219368,2
3.439580495380679,7.480261037223131,6.104682640293529,2
1.208378095271859,7.6602859152424925,5.689814779930653,2
2.331542453768018,8.861612159208315,5.608408214747827,2
1.3515332090129233,9.179509995095957,4.681122331783291,2
2.388858852439574,8.394016602122049,4.377531420240173,2
1.3569194419597341,7.384129952548562,5.668710390766427,2
1.707843230476441,9.39094277818961,5.613232754770856,2
1.7934370600334657,7.628320371531625,6.030869473025687,2
2.6830717035412963,7.765403553179984,4.577213561821539,2
2.6429181107596897,8.239636484142736,4.839315941247757,2
1.127997836487531,9.087912294500342,3.852361086232196,2
2.038453877699894,8.597783183586557,4.725270225757389,2
1.5032941016755792,8.290405850253338,5.697599357405613,2
1.1190465625272659,8.324301971082674,4.673453234540261,2
1.8480880647029407,8.030460268050426,5.448335856640576,2
1.7840620480809262,8.390697660162955,4.866647825801532,2
3.6987015404418653,6.2293079456139875,5.2268399197550925,2
2.3030718777524872,7.7923747786511415,4.196616027129033,2
1.0356677494720339,8.168925354441747,5.0596466147437305,2
1.6046581970803404,7.194290141466345,2.906204820369494,2
2.714968306800579,8.270426322468092,4.869172689286611,2
3.4619099410089476,7.856870145309715,3.858668729399402,2
0.8898116814334294,9.228832988820843,5.844196161582771,2
0.6840529304026686,9.1011138076504,5.544185146935158,2
3.3096756227602473,7.6739361016172865,5.326669687376256,2
2.272729924159633,7.894413601903313,6.064704359011566,2
1.3921950876865434,7.948236704074125,4.335758435422614,2
2.3742403602857047,7.683838366688264,6.223154238540891,2
0.1549765826881857,8.136517488819688,5.652534094982269,2
2.0023628546180126,7.469202551778687,4.834411298946738,2
2.2294748209901596,7.208569265543732,5.794934103028061,2
2.6469890976764807,8.435897856730188,4.225594541311856,2
1.2902728333952238,8.440670708955267,4.422840086930629,2
2.0599810129823513,7.436978968238005,4.57398719373221,2
1.352202761758289,8.62674880153382,4.629715604355189,2
2.178768628972022,7.557895589584268,4.260409650067823,2
1.373257574345883,8.177215666626587,5.856158146966727,2
1.7143294125878457,8.57424080882872,4.818801919741118,2
1.3029292236468397,7.9764712047074005,5.246753477849816,2
2.4557953692765597,8.318318638498795,4.600754043510424,2
2.6009157816596655,7.6384992492787,3.725577689616038,2
1.8357656010298102,7.862473391600332,5.189040150873995,2
2.0267665964720196,7.855898398383761,3.6614215172061564,2
0.9859860097565192,7.4773951574218325,4.951956167740172,2
1.790226346395249,7.876258085818953,4.042179472817033,2
1.9648567680707787,6.915967190795378,6.391093199461565,2
3.8345551637209825,7.656192377000527,5.637953905522306,2
1.2216230819580856,7.800587154641231,5.074027653890036,2
3.0249240671267064,7.820674173253234,5.884594674358268,2
2.6978011414260656,7.830951787890455,4.407578815773985,2
2.1964454831430955,7.95676506009791,5.380435565069065,2
3.231034338936593,8.335609062660245,5.1398673036031,2
2.260473830824804,8.612161951892766,5.184814056933569,2
2.27241143696755,7.545164341206213,5.890647450074738,2
1.9628155428877183,7.157759401227599,5.512744471945862,2
2.8564982176930394,7.270568911429828,5.202106563977516,2
2.7675284636676185,7.658957955163551,3.841578794640193,2
1.5620258987526514,7.753655077528443,4.3279675933043755,2
1.076526963780863,7.46100275366178,4.9141037464829935,2
1.85791355382304,7.092718335025074,5.0653606619936555,2
1.4399730049216477,7.680715420768069,4.2088573927282535,2
1.9555327977692514,8.12699863407978,6.688173672904894,2
2.8662066942788975,8.416520626084896,6.0614758386775005,2
1.679888841439247,7.609803862824175,5.421482824274738,2
1.9700236330818977,7.710901524499596,5.050425802898621,2
2.0406159143658766,7.3513111838068825,4.851453721069194,2
2.593901617543699,7.977992580737657,4.3336570779844354,2
0.42717746621077635,7.40609995606643,5.054236362963204,2
1.5753097936642924,8.40118946926884,5.180426778099926,2
2.147898584595631,6.749893455646122,4.130767597162863,2
2.840055269498803,7.748259229283276,5.233923492071428,2
1.6556682867456565,8.210775137434219,4.891318665822676,2
